89Precipitacion                        89Meteorologia               000350.000.0
30Benceno                              59Cromatografia de gases     0003100000.0
20Tolueno                              59Cromatografia de gases     0003100000.0
31Xileno                               59Cromatografia de gases     0003100000.0
42Carburos totales                     02Ionizacion llama           0003266200.0
44Hidrocarburos no metanicos           02Ionizacion llama           0003266200.0
28058004Fuenlabrada                                         401652
034806
699 17
01Dioxido de azufre                    38Fluorescencia ultravioleta 000326620000
07Monoxido de nitrogeno                08Quimioluminiscencia        000312480000
08Dioxido de nitrogeno                 08Quimioluminiscencia        000319130000
10Particulas en suspension             49Absorcion beta             000312500000
14Ozono                                06Absorcion ultravioleta     000319970000
82Direccion del viento                 89Meteorologia               000303600000
81Velocidad del viento                 89Meteorologia               000350.000.0
83Temperatura media                    89Meteorologia               000360.0-0.0
86Humedad relativa                     89Meteorologia               000301000000
87Presion barometrica                  89Meteorologia               000310880820
88Radiacion solar                      89Meteorologia               000325000000
89Precipitacion                        89Meteorologia               000350.000.0
30Benceno                              59Cromatografia de gases     0003100000.0
20Tolueno                              59Cromatografia de gases     0003100000.0
31Xileno                               59Cromatografia de gases     0003100000.0
42Carburos totales                     02Ionizacion llama           0003266200.0
44Hidrocarburos no metanicos           02Ionizacion llama           0003266200.0
28092005Mostoles                                            401927
035235
660 13
01Dioxido de azufre                    38Fluorescencia ultravioleta 000326620000
07Monoxido de nitrogeno                08Quimioluminiscencia        000312480000
08Dioxido de nitrogeno                 08Quimioluminiscencia        000319130000
06Monoxido de carbono                  48Espectrometria infrarroja n000365.000.0
10Particulas en suspension             49Absorcion beta             000310000000
14Ozono                                06Absorcion ultravioleta     000319970000
82Direccion del viento                 89Meteorologia               000303600000
81Velocidad del viento                 89Meteorologia               000350.000.0
83Temperatura media                    89Meteorologia               000360.0-0.0
86Humedad relativa                     89Meteorologia               000301000000
87Presion barometrica                  89Meteorologia               000310880820
88Radiacion solar                      89Meteorologia               000325000000
89Precipitacion                        89Meteorologia               000350.000.0
28148004Torrejon de Ardoz                                   402700
032903
597 16
07Monoxido de nitrogeno                08Quimioluminiscencia        000312480000
08Dioxido de nitrogeno                 08Quimioluminiscencia        000319130000
06Monoxido de carbono                  48Espectrometria infrarroja n000365.000.0
10Particulas en suspension             49Absorcion beta             000312500000
14Ozono                                06Absorcion ultravioleta     000319970000
82Direccion del viento                 89Meteorologia               000303600000
81Velocidad del viento                 89Meteorologia               000350.000.0
83Temperatura media                    89Meteorologia               000360.0-0.0
86Humedad relativa                     89Meteorologia               000301000000
87Presion barometrica                  89Meteorologia               000310880820
88Radiacion solar                      89Meteorologia               000325000000
89Precipitacion                        89Meteorologia               000350.000.0
30Benceno                              59Cromatografia de gases     0003100000.0
20Tolueno                              59Cromatografia de gases     0003100000.0
31Xileno                               59Cromatografia de gases     0003100000.0
09Particulas<2.5                       49Absorcion beta             000312500000
28007004Alcorcon                                            402030N035015W693 12
07Monoxido de nitrogeno                08Quimioluminiscencia        000312480000
08Dioxido de nitrogeno                 08Quimioluminiscencia        000319130000
10Particulas en suspension             49Absorcion beta             000312500000
14Ozono                                06Absorcion ultravioleta     000319970000
82Direccion del viento                 89Meteorologia               000303600000
81Velocidad del viento                 89Meteorologia               000350.000.0
83Temperatura media                    89Meteorologia               000360.0-0.0
86Humedad relativa                     89Meteorologia               000301000000
87Presion barometrica                  89Meteorologia               000310880820
88Radiacion solar                      89Meteorologia               000325000000
89Precipitacion                        89Meteorologia               000350.000.0
09Particulas<2.5                       49Absorcion beta             000312500000
28049003Coslada                                             402552
033334
621 12
01Dioxido de azufre                    38Fluorescencia ultravioleta 000326620000
07Monoxido de nitrogeno                08Quimioluminiscencia        000312480000
08Dioxido de nitrogeno                 08Quimioluminiscencia        000319130000
10Particulas en suspension             49Absorcion beta             000312500000
14Ozono                                06Absorcion ultravioleta     000319970000
82Direccion del viento                 89Meteorologia               000303600000
81Velocidad del viento                 89Meteorologia               000350.000.0
83Temperatura media                    89Meteorologia               000360.0-0.0
86Humedad relativa                     89Meteorologia               000301000000
87Presion barometrica                  89Meteorologia               000310880820
88Radiacion solar                      89Meteorologia               000325000000
89Precipitacion                        89Meteorologia               000350.000.0
28045002Colmenar Viejo                                      403958N034622W905 12
07Monoxido de nitrogeno                08Quimioluminiscencia        000312480000
08Dioxido de nitrogeno                 08Quimioluminiscencia        000319130000
06Monoxido de carbono                  48Espectrometria infrarroja n000365.000.0
10Particulas en suspension             49Absorcion beta             000312500000
14Ozono                                06Absorcion ultravioleta     000319970000
82Direccion del viento                 89Meteorologia               000303600000
81Velocidad del viento                 89Meteorologia               000350.000.0
83Temperatura media                    89Meteorologia               000360.0-0.0
86Humedad relativa                     89Meteorologia               000301000000
87Presion barometrica                  89Meteorologia               000310880820
88Radiacion solar                      89Meteorologia               000325000000
89Precipitacion                        89Meteorologia               000350.000.0
28080003Majadahonda                                         402651N035204W360 11
07Monoxido de nitrogeno                08Quimioluminiscencia        000312480000
08Dioxido de nitrogeno                 08Quimioluminiscencia        000319130000
10Particulas en suspension             49Absorcion beta             000312500000
14Ozono                                06Absorcion ultravioleta     000319970000
82Direccion del viento                 89Meteorologia               000303600000
81Velocidad del viento                 89Meteorologia               000350.000.0
83Temperatura media                    89Meteorologia               000360.0-0.0
86Humedad relativa                     89Meteorologia               000301000000
87Presion barometrica                  89Meteorologia               000310880820
88Radiacion solar                      89Meteorologia               000325000000
89Precipitacion                        89Meteorologia               000350.000.0
28013002Aranjuez                                            400209N033531W501 11
07Monoxido de nitrogeno                08Quimioluminiscencia        000312480000
08Dioxido de nitrogeno                 08Quimioluminiscencia        000319130000
10Particulas en suspension             49Absorcion beta             000312500000
14Ozono                                06Absorcion ultravioleta     000319970000
82Direccion del viento                 89Meteorologia               000303600000
81Velocidad del viento                 89Meteorologia               000350.000.0
83Temperatura media                    89Meteorologia               000360.0-0.0
86Humedad relativa                     89Meteorologia               000301000000
87Presion barometrica                  89Meteorologia               000310880820
88Radiacion solar                      89Meteorologia               000325000000
89Precipitacion                        89Meteorologia               000350.000.0
28047002Collado Villalba                                    401802
040048
873 19
01Dioxido de azufre                    38Fluorescencia ultravioleta 000326620000
07Monoxido de nitrogeno                08Quimioluminiscencia        000312480000
08Dioxido de nitrogeno                 08Quimioluminiscencia        000319130000
06Monoxido de carbono                  48Espectrometria infrarroja n000365.000.0
10Particulas en suspension             49Absorcion beta             000312500000
09Particulas<2.5                       49Absorcion beta             000312500000
14Ozono                                06Absorcion ultravioleta     000319970000
30Benceno                              59Cromatografia de gases     0003100000.0
20Tolueno                              59Cromatografia de gases     0003100000.0
31Xileno                               59Cromatografia de gases     0003100000.0
82Direccion del viento                 89Meteorologia               000303600000
81Velocidad del viento                 89Meteorologia               000350.000.0
83Temperatura media                    89Meteorologia               000360.0-0.0
86Humedad relativa                     89Meteorologia               000301000000
87Presion barometrica                  89Meteorologia               000310880820
88Radiacion solar                      89Meteorologia               000325000000
89Precipitacion                        89Meteorologia               000350.000.0
42Carburos totales                     02Ionizacion llama           0003266200.0
44Hidrocarburos no metanicos           02Ionizacion llama           0003266200.0
28014002Arganda del Rey                                     401835
032731
586 15
07Monoxido de nitrogeno                08Quimioluminiscencia        000312480000
08Dioxido de nitrogeno                 08Quimioluminiscencia        000319130000
06Monoxido de carbono                  48Espectrometria infrarroja n000365.000.0
10Particulas en suspension             49Absorcion beta             000312500000
14Ozono                                06Absorcion ultravioleta     000319970000
30Benceno                              59Cromatografia de gases     0003100000.0
20Tolueno                              59Cromatografia de gases     0003100000.0
31Xileno                               59Cromatografia de gases     0003100000.0
82Direccion del viento                 89Meteorologia               000303600000
81Velocidad del viento                 89Meteorologia               000350.000.0
83Temperatura media                    89Meteorologia               000360.0-0.0
86Humedad relativa                     89Meteorologia               000301000000
87Presion barometrica                  89Meteorologia               000310880820
88Radiacion solar                      89Meteorologia               000325000000
89Precipitacion                        89Meteorologia               000350.000.0
28180001Villarejo de Salvanes                               401001
031636
764 12
07Monoxido de nitrogeno                08Quimioluminiscencia        000312480000
08Dioxido de nitrogeno                 08Quimioluminiscencia        000319130000
10Particulas en suspension             49Absorcion beta             000312500000
09Particulas<2.5                       49Absorcion beta             000312500000
14Ozono                                06Absorcion ultravioleta     000319970000
82Direccion del viento                 89Meteorologia               000303600000
81Velocidad del viento                 89Meteorologia               000350.000.0
83Temperatura media                    89Meteorologia               000360.0-0.0
86Humedad relativa                     89Meteorologia               000301000000
87Presion barometrica                  89Meteorologia               000310880820
88Radiacion solar                      89Meteorologia               000325000000
89Precipitacion                        89Meteorologia               000350.000.0
28133002San Martin de Valdeiglesias                         40238 N042348
549 11
07Monoxido de nitrogeno                08Quimioluminiscencia        000312480000
08Dioxido de nitrogeno                 08Quimioluminiscencia        000319130000
10Particulas en suspension             49Absorcion beta             000312500000
14Ozono                                06Absorcion ultravioleta     000319970000
82Direccion del viento                 89Meteorologia               000303600000
81Velocidad del viento                 89Meteorologia               000350.000.0
83Temperatura media                    89Meteorologia               000360.0-0.0
86Humedad relativa                     89Meteorologia               000301000000
87Presion barometrica                  89Meteorologia               000310880820
88Radiacion solar                      89Meteorologia               000325000000
89Precipitacion                        89Meteorologia               000350.000.0
28123002Rivas Vaciamadrid                                   402136
33232 
608 11
07Monoxido de nitrogeno                08Quimioluminiscencia        000312480000
08Dioxido de nitrogeno                 08Quimioluminiscencia        000319130000
10Particulas en suspension             49Absorcion beta             000312500000
14Ozono                                06Absorcion ultravioleta     000319970000
82Direccion del viento                 89Meteorologia               000303600000
81Velocidad del viento                 89Meteorologia               000350.000.0
83Temperatura media                    89Meteorologia               000360.0-0.0
86Humedad relativa                     89Meteorologia               000301000000
87Presion barometrica                  89Meteorologia               000310880820
88Radiacion solar                      89Meteorologia               000325000000
89Precipitacion                        89Meteorologia               000350.000.0
28067001Guadalix de la Sierra                               404651
34209 W853 11
07Monoxido de nitrogeno                08Quimioluminiscencia        000312480000
08Dioxido de nitrogeno                 08Quimioluminiscencia        000319130000
10Particulas en suspension             49Absorcion beta             000312500000
14Ozono                                06Absorcion ultravioleta     000319970000
82Direccion del viento                 89Meteorologia               000303600000
81Velocidad del viento                 89Meteorologia               000350.000.0
83Temperatura media                    89Meteorologia               000360.0-0.0
86Humedad relativa                     89Meteorologia               000301000000
87Presion barometrica                  89Meteorologia               000310880820
88Radiacion solar                      89Meteorologia               000325000000
89Precipitacion                        89Meteorologia               000350.000.0
28009001Algete                                              403559N033011W800 17
07Monoxido de nitrogeno                08Quimioluminiscencia        000312480000
08Dioxido de nitrogeno                 08Quimioluminiscencia        000319130000
06Monoxido de carbono                  48Espectrometria infrarroja n000365.000.0
10Particulas en suspension             49Absorcion beta             000312500000
09Particulas<2.5                       49Absorcion beta             000312500000
14Ozono                                06Absorcion ultravioleta     000319970000
30Benceno                              59Cromatografia de gases     0003100000.0
20Tolueno                              59Cromatografia de gases     0003100000.0
31Xileno                               59Cromatografia de gases     0003100000.0
82Direccion del viento                 89Meteorologia               000303600000
81Velocidad del viento                 89Meteorologia               000350.000.0
83Temperatura media                    89Meteorologia               000360.0-0.0
86Humedad relativa                     89Meteorologia               000301000000
87Presion barometrica                  89Meteorologia               000310880820
88Radiacion solar                      89Meteorologia               000325000000
89Precipitacion                        89Meteorologia               000350.000.0
14Ozono                                08Quimioluminiscencia        000309970000
28161001Valdemoro                                           401107N34049 W615 12
07Monoxido de nitrogeno                08Quimioluminiscencia        000312480000
08Dioxido de nitrogeno                 08Quimioluminiscencia        000319130000
10Particulas en suspension             49Absorcion beta             000312500000
09Particulas<2.5                       49Absorcion beta             000312500000
14Ozono                                06Absorcion ultravioleta     000319970000
82Direccion del viento                 89Meteorologia               000303600000
81Velocidad del viento                 89Meteorologia               000350.000.0
83Temperatura media                    89Meteorologia               000360.0-0.0
86Humedad relativa                     89Meteorologia               000301000000
87Presion barometrica                  89Meteorologia               000310880820
88Radiacion solar                      89Meteorologia               000325000000
89Precipitacion                        89Meteorologia               000350.000.0
28016001El Atazar                                           405437	32760 
995 19
01Dioxido de azufre                    38Fluorescencia ultravioleta 000326620000
07Monoxido de nitrogeno                08Quimioluminiscencia        000312480000
08Dioxido de nitrogeno                 08Quimioluminiscencia        000319130000
06Monoxido de carbono                  48Espectrometria infrarroja n000365.000.0
10Particulas en suspension             49Absorcion beta             000312500000
09Particulas<2.5                       49Absorcion beta             000312500000
14Ozono                                06Absorcion ultravioleta     000319970000
30Benceno                              59Cromatografia de gases     0003100000.0
20Tolueno                              59Cromatografia de gases     0003100000.0
31Xileno                               59Cromatografia de gases     0003100000.0
82Direccion del viento                 89Meteorologia               000303600000
81Velocidad del viento                 89Meteorologia               000350.000.0
83Temperatura media                    89Meteorologia               000360.0-0.0
86Humedad relativa                     89Meteorologia               000301000000
87Presion barometrica                  89Meteorologia               000310880820
88Radiacion solar                      89Meteorologia               000325000000
89Precipitacion                        89Meteorologia               000350.000.0
42Carburos totales                     02Ionizacion llama           0003266200.0
44Hidrocarburos no metanicos           02Ionizacion llama           0003266200.0
28171001Villa del Prado                                     401507
031626W510 15
01Dioxido de azufre                    38Fluorescencia ultravioleta 000326620000
07Monoxido de nitrogeno                08Quimioluminiscencia        000312480000
08Dioxido de nitrogeno                 08Quimioluminiscencia        000319130000
06Monoxido de carbono                  48Espectrometria infrarroja n000365.000.0
10Particulas en suspension             49Absorcion beta             000312500000
09Particulas<2.5                       49Absorcion beta             000312500000
14Ozono                                06Absorcion ultravioleta     000319970000
82Direccion del viento                 89Meteorologia               000303600000
81Velocidad del viento                 89Meteorologia               000350.000.0
83Temperatura media                    89Meteorologia               000360.0-0.0
86Humedad relativa                     89Meteorologia               000301000000
87Presion barometrica                  89Meteorologia               000310880820
88Radiacion solar                      89Meteorologia               000325000000
89Precipitacion                        89Meteorologia               000350.000.0
14Ozono                                08Quimioluminiscencia        000319970000
28102001Orusco de Taju?a                                    401713
31320 
800 13
01Dioxido de azufre                    38Fluorescencia ultravioleta 000326620000
07Monoxido de nitrogeno                08Quimioluminiscencia        000312480000
08Dioxido de nitrogeno                 08Quimioluminiscencia        000319130000
06Monoxido de carbono                  48Espectrometria infrarroja n000365.000.0
10Particulas en suspension             49Absorcion beta             000312500000
14Ozono                                06Absorcion ultravioleta     000319970000
82Direccion del viento                 89Meteorologia               000303600000
81Velocidad del viento                 89Meteorologia               000350.000.0
83Temperatura media                    89Meteorologia               000360.0-0.0
86Humedad relativa                     89Meteorologia               000301000000
87Presion barometrica                  89Meteorologia               000310880820
88Radiacion solar                      89Meteorologia               000325000000
89Precipitacion                        89Meteorologia               000350.000.0
2806501407080213110100054V00076V00078V00066V00087V00056V00029V00039V00025V00026V00021V00014V00008V00005V00004V00004V00004V00005V00005V00010V00004V00004V00004V00004V
2806501408080213110100065V00065V00067V00062V00058V00049V00040V00040V00031V00035V00036V00031V00021V00012V00012V00013V00015V00029V00036V00039V00040V00043V00032V00031V
2806501410490213110100028V00022V00025V00028V00021V00025V00020V00017V00023V00018V00025V00025V00018V00019V00014V00014V00011V00012V00014V00016V00027V00019V00015V00022V
2806501414060213110100003V00006V00003V00002V00002V00002V00002V00003V00010V00017V00023V00036V00051V00062V00062V00063V00059V00041V00034V00030V00024V00015V00018V00015V
2806501482890213110100125V00134V00088V00095V00086V00160V00130V00149V00134V00144V00200V00205V00216V00224V00253V00283V00218V00246V00077V00305V00153V00160V00174V00192V
28065014818902131101000.6V000.6V000.7V000.6V000.6V000.7V000.6V000.7V001.1V001.1V001.5V001.6V001.5V002.0V001.9V001.7V001.5V001.0V001.0V000.9V000.8V000.8V000.7V001.0V
28065014838902131101007.3V007.0V006.7V006.4V005.8V005.5V005.4V005.7V008.4V011.1V013.2V015.7V017.2V018.4V017.4V016.5V016.0V015.0V014.3V013.2V012.4V011.5V010.6V009.8V
2806501486890213110100080V00080V00081V00081V00084V00082V00080V00079V00068V00059V00055V00047V00042V00036V00034V00032V00038V00046V00052V00056V00062V00067V00073V00078V
2806501487890213110100933V00933V00933V00932V00932V00932V00932V00933V00934V00934V00933V00933V00932V00931V00931V00931V00931V00931V00931V00931V00931V00931V00931V00931V
2806501488890213110100004V00004V00004V00004V00004V00004V00004V00024V00169V00326V00372V00399V00340V00366V00124V00052V00021V00004V00004V00004V00004V00004V00004V00004V
28065014898902131101000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V
28065014305902131101002.1V001.8V002.2V001.6V001.7V001.4V001.0V000.6V000.4V000.3V000.5V000.5V000.4V000.2V000.4V000.3V000.3V000.3V000.5V000.3V000.4V000.5V000.6V000.6V
28065014205902131101006.2V005.7V007.0V005.9V009.2V010.8V009.6V008.6V007.4V006.6V005.5V003.7V001.7V000.8V000.5V000.4V000.8V000.7V000.9V000.9V001.4V001.5V001.7V001.2V
28065014315902131101006.9V006.3V006.8V005.6V004.7V005.3V002.3V001.6V000.9V001.1V001.0V001.3V000.3V000.3V000.6V000.3V000.2V000.3V000.5V000.3V000.5V000.5V000.7V000.9V
2807400707080213110100129V00174V00153V00136V00120V00109V00129V00119V00060V00033V00029V00018V00006V00005V00003V00002V00003V00003V00005V00011V00006V00003V00006V00005V
2807400708080213110100100V00108V00099V00085V00076V00065V00067V00064V00056V00045V00048V00041V00023V00018V00014V00016V00019V00034V00040V00060V00044V00026V00044V00039V
28074007064802131101000.5V000.6V000.6V000.4V000.4V000.4V000.5V000.5V000.3V000.2V000.2V000.3V000.2V000.1V000.1V000.1V000.1V000.1V000.1V000.1V000.2V000.2V000.2V000.2V
2807400710490213110100040V00043V00046V00039V00036V00030V00026V00033V00029V00032V00026V00024V00022V00013V00018V00018V00015V00019V00014V00018V00022V00022V00017V00018V
2807400714060213110100002V00002V00002V00002V00002V00002V00002V00002V00006V00015V00023V00037V00058V00064V00069V00068V00065V00046V00040V00022V00032V00045V00028V00023V
2807400782890213110100023V00033V00176V00110V00125V00036V00103V00131V00081V00098V00200V00196V00280V00270V00278V00278V00252V00312V00308V00291V00328V00227V00265V00141V
28074007818902131101000.2V000.2V000.2V000.2V000.2V000.2V000.2V000.2V000.6V000.5V001.3V001.1V000.9V001.0V001.1V000.8V000.8V000.4V000.4V000.4V000.5V000.6V000.3V000.4V
28074007838902131101005.8V005.6V005.3V005.1V004.8V004.5V004.3V005.0V008.3V010.7V012.5V014.8V016.7V017.2V016.5V015.9V015.3V014.1V013.3V012.1V011.8V011.1V010.5V009.7V
2807400786890213110100084V00086V00086V00087V00087V00090V00090V00090V00067V00056V00052V00045V00036V00037V00033V00031V00036V00048V00052V00058V00060V00063V00066V00072V
2807400787890213110100932V00932V00932V00932V00932V00932V00932V00933V00933V00933V00933V00932V00931V00931V00930V00930V00930V00930V00930V00930V00930V00930V00930V00930V
2807400788890213110100004V00004V00004V00004V00004V00004V00004V00040V00189V00341V00416V00426V00370V00342V00125V00068V00027V00004V00004V00004V00004V00004V00004V00004V
28074007898902131101000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V
2800500201380213110100003V00002V00002V00002V00002V00001V00001V00002V00006V00008V00006V00004V00004V00004V00003V00003V00002V00001V00003V00004V00003V00001V00002V00002V
2800500207080213110100069V00059V00018V00014V00007V00011V00014V00011V00016V00021V00015V00006V00005V00006V00004V00003V00002V00003V00003V00002V00004V00002V00002V00019V
2800500208080213110100064V00057V00048V00041V00035V00036V00035V00029V00028V00034V00029V00020V00021V00029V00029V00031V00025V00039V00043V00038V00038V00026V00031V00053V
28005002064802131101000.6V000.6V000.5V000.4V000.4V000.4V000.3V000.3V000.4V000.4V000.3V000.3V000.4V000.4V000.4V000.4V000.4V000.4V000.5V000.5V000.4V000.4V000.4V000.6V
2800500210490213110100032V00031V00030V00021V00020V00021V00017V00020V00018V00019V00019V00016V00021V00017V00015V00021V00018V00010V00011V00016V00015V00019V00016V00017V
2800500214060213110100001V00001V00001V00001V00002V00001V00001V00007V00010V00014V00026V00050V00055V00047V00049V00045V00054V00037V00027V00031V00029V00043V00033V00014V
2800500282890213110100136V00052V00084V00041V00069V00066V00051V00081V00150V00233V00219V00263V00250V00230V00233V00216V00239V00183V00158V00152V00177V00159V00164V00141V
28005002818902131101000.7V000.7V000.8V001.2V001.2V001.0V001.4V001.2V001.0V000.8V001.0V001.5V001.4V001.5V001.3V001.2V001.1V001.3V001.1V001.5V001.4V001.8V001.2V000.9V
28005002838902131101006.3V005.8V005.8V005.4V005.1V004.9V004.7V005.6V008.3V011.2V013.7V015.5V015.9V016.3V017.0V016.7V016.2V015.2V014.3V013.8V013.3V012.7V012.0V011.3V
2800500286890213110100080V00085V00081V00082V00083V00085V00087V00081V00065V00052V00046V00041V00038V00038V00036V00035V00032V00031V00039V00044V00049V00055V00060V00066V
2800500287890213110100945V00945V00945V00945V00945V00944V00944V00945V00945V00945V00945V00944V00944V00943V00943V00942V00942V00942V00943V00943V00942V00943V00943V00942V
2800500288890213110100004V00004V00004V00004V00004V00004V00004V00043V00201V00333V00470V00519V00376V00285V00134V00025V00012V00004V00004V00004V00004V00004V00004V00004V
28005002898902131101000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V
2800600401380213110100003V00004V00004V00004V00003V00003V00004V00004V00003V00004V00004V00005V00005V00004V00003V00003V00003V00004V00004V00004V00004V00004V00004V00003V
2800600407080213110100027V00044V00040V00033V00019V00017V00003V00019V00009V00011V00016V00024V00017V00013V00003V00001V00001V00001V00004V00001V00002V00003V00007V00025V
2800600408080213110100048V00045V00043V00039V00035V00034V00022V00030V00018V00021V00032V00044V00046V00042V00027V00012V00013V00024V00047V00035V00047V00051V00052V00060V
28006004064802131101000.2V000.3V000.2V000.2V000.1V000.1V000.1V000.3V000.2V000.2V000.2V000.2V000.2V000.2V000.1V000.1V000.1V000.2V000.1V000.1V000.1V000.2V000.2V000.2V
2800600410490213110100031V00021V00016V00020V00023V00013V00012V00011V00013V00012V00010V00013V00021V00017V00017V00015V00012V00012V00015V00020V00014V00019V00018V00018V
2800600414060213110100005V00002V00001V00002V00002V00003V00016V00006V00028V00033V00029V00024V00030V00038V00054V00068V00063V00047V00025V00039V00025V00019V00013V00002V
2800600482890213110100129V00214V00193V00216V00176V00188V00116V00185V00156V00129V00174V00226V00220V00213V00218V00224V00225V00230V00262V00226V00223V00242V00223V00221V
28006004818902131101001.4V001.1V001.0V000.9V001.0V001.1V001.2V001.0V001.5V001.6V001.6V001.5V002.2V002.4V002.5V002.3V002.1V001.4V001.4V001.3V001.4V001.2V000.9V001.0V
28006004838902131101008.1V006.9V006.4V006.2V005.6V005.6V006.2V006.2V009.4V011.3V012.7V014.8V015.4V016.9V017.1V016.6V015.9V015.2V014.7V014.2V013.3V012.5V011.7V010.7V
2800600486890213110100079V00087V00090V00091V00093V00091V00079V00084V00065V00062V00062V00056V00051V00046V00044V00045V00055V00061V00064V00065V00071V00075V00079V00085V
2800600487890213110100946V00946V00946V00946V00946V00945V00945V00946V00947V00947V00946V00946V00945V00945V00944V00944V00944V00944V00944V00944V00944V00944V00944V00944V
2800600488890213110100004V00004V00004V00004V00004V00004V00004V00042V00222V00395V00405V00406V00324V00399V00125V00095V00024V00004V00004V00004V00004V00004V00004V00004V
28006004898902131101000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V000.0V
28006004305902131101000.8V000.6V000.6V000.5V000.5V000.4V000.4V000.3V000.3V000.2V000.2V000.3V000.4V000.4V000.3V000.2V000.3V000.2V000.3V000.3V000.3V000.3V000.4V000.5V
28006004205902131101007.7V005.6V008.2V006.7V007.2V004.7V002.8V003.8V003.6V001.1V000.8V001.3V001.8V002.1V001.8V000.9V000.5V000.5V000.9V000.8V001.4V001.2V001.3V002.3V
28006004315902131101000.8V000.6V000.8V000.7V000.7V000.5V000.3V000.4V000.3V000.1V000.1V000.2V000.3V000.3V000.2V000.1V000.1V000.1V000.1V000.1V000.2V000.2V000.2V000.4V
28006004420202131101007.0V007.4V007.4V007.4V007.1V007.0V006.6V006.9V006.7V006.5V006.8V006.9V007.2V007.3V007.0V006.4V006.4V006.4V006.5V006.4V006.5V006.5V006.5V006.8V
28006004440202131101000.8V001.0V000.9V001.0V000.8V000.6V000.5V000.6V000.5V000.4V000.4V000.5V000.5V000.5V000.4V000.3V000.3V000.4V000.4V000.4V000.4V000.5V000.5V000.7V
